643	1	a	that the film opens with maggots crawling on a dead dog is not an out of place metaphor .
644	4	a	stanley kwan has directed not only one of the best gay love stories ever made 
645	3	a	the concert footage is stirring 
646	2	a	norton holds the film together .
647	3	a	-lrb- there 's -rrb- quite a bit of heart 
648	3	a	you wo n't have any trouble getting kids to eat up these veggies .
649	2	a	a creaky staircase gothic .
650	3	a	enjoyably dumb 
651	3	a	a movie that sends you out of the theater feeling like you 've actually spent time living in another community .
652	4	a	light-years ahead of paint-by-number american blockbusters like pearl harbor 
653	4	a	a fascinating documentary about the long and eventful spiritual journey of the guru who helped launch the new age .
654	4	a	isabelle huppert excels as the enigmatic mika and anna mouglalis is a stunning new young talent in one of chabrol 's most intense psychological mysteries .
655	2	a	perhaps not since nelson eddy crooned his indian love call to jeanette macdonald has there been a movie so unabashedly canadian 
656	0	a	wedding feels a bit anachronistic .
657	2	a	still 
658	3	a	it 's still a comic book 
659	4	a	brings to a spectacular completion one of the most complex 
660	4	a	an amusing and unexpectedly insightful examination of sexual jealousy 
661	4	a	a fascinating 
662	3	a	should be required viewing for civics classes and would-be public servants alike .
663	4	a	adaptation 's success in engaging the audience in the travails of creating a screenplay is extraordinary .
664	3	a	a polished and vastly entertaining caper film that puts the sting back into the con .
665	4	a	it 's no surprise that as a director washington demands and receives excellent performances 
666	1	a	... while each moment of this broken character study is rich in emotional texture 
667	3	a	the film gets close to the chimps the same way goodall did 
668	2	a	it 's an often-cute film but either needs more substance to fill the time or some judicious editing .
669	4	a	this may be burns 's strongest film since the brothers mcmullen .
670	4	a	what makes this film special is serry 's ability to take what is essentially a contained family conflict and put it into a much larger historical context .
671	4	a	it 's quaid who anchors the film with his effortless performance and that trademark grin of his -- so perfect for a ballplayer .
672	3	a	it is ok for a movie to be something of a sitcom apparatus 
673	2	a	though not for everyone 
674	3	a	a sly female empowerment movie 
675	2	a	you really have to salute writer-director haneke -lrb- he adapted elfriede jelinek 's novel -rrb- for making a film that is n't nearly as graphic but much more powerful 
676	4	a	it 's a wonderful 
677	4	a	runs on the pure adrenalin of pacino 's performance .
678	0	a	the paradiso 's rusted-out ruin and ultimate collapse during the film 's final -lrb- restored -rrb- third ... emotionally belittle a cinema classic .
679	2	a	sometimes shorter is better .
680	3	a	phillip noyce and all of his actors -- as well as his cinematographer 
681	4	a	the film just might turn on many people to opera 
682	4	a	as a vehicle to savour binoche 's skill 
683	3	a	the huskies are beautiful 
684	3	a	whatever complaints i might have 
685	3	a	mastering its formidable arithmetic of cameras and souls 
686	3	a	a pretty decent kid-pleasing 
687	3	a	even during the climactic hourlong cricket match 
688	3	a	combine the paranoid claustrophobia of a submarine movie with the unsettling spookiness of the supernatural -- why did n't hollywood think of this sooner ?
689	3	a	like kubrick 
690	3	a	nothing can detract from the affection of that moral favorite : friends will be friends through thick and thin .
691	3	a	if the film has a problem 
692	3	a	unlike most anime 
693	3	a	the plot twists give i am trying to break your heart an attraction it desperately needed .
694	4	a	the most brilliant and brutal uk crime film since jack carter went back to newcastle 
695	3	a	like its new england characters 
696	4	a	the bai brothers have taken an small slice of history and opened it up for all of us to understand 
697	4	a	flamboyant in some movies and artfully restrained in others 
698	2	a	... is there a deeper 
699	2	a	you bet there is and it 's what makes this rather convoluted journey worth taking .
700	4	a	the most amazing super-sized dosage of goofball stunts any `` jackass '' fan could want .
701	4	a	real women may have many agendas 
702	4	a	young everlyn sampi 
703	4	a	surprisingly powerful and universal .
704	2	a	apart from its own considerable achievement 
705	2	a	i 'll put it this way : if you 're in the mood for a melodrama narrated by talking fish 
706	4	a	morvern callar confirms lynne ramsay as an important 
707	3	a	well-done supernatural thriller with keen insights into parapsychological phenomena and the soulful nuances of the grieving process .
708	3	a	a plethora of engaging diatribes on the meaning of ` home 
709	4	a	it 's technically sumptuous but also almost wildly alive .
710	4	a	this film puts wang at the forefront of china 's sixth generation of film makers .
711	4	a	it 's refreshing to see a movie that embraces its old-fashioned themes and in the process comes out looking like something wholly original .
712	3	a	wiseman is patient and uncompromising 
713	4	a	there 's none of the happily-ever - after spangle of monsoon wedding in late marriage -- and that 's part of what makes dover kosashvili 's outstanding feature debut so potent .
714	3	a	an ingenious and often harrowing look at damaged people and how families can offer either despair or consolation .
715	4	a	arguably the best script that besson has written in years .
716	4	a	it 's no lie -- big fat liar is a real charmer .
717	4	a	invigorating 
718	3	a	director alfonso cuaron gets vivid 
719	3	a	pray has really done his subject justice .
720	3	a	an unexpectedly sweet story of sisterhood .
721	3	a	maintains your sympathy for this otherwise challenging soul by letting you share her one-room world for a while .
722	3	a	a subtle 
723	2	a	even if you have no interest in the gang-infested 
724	3	a	- west coast rap wars 
725	4	a	nair 's attention to detail creates an impeccable sense of place 
726	4	a	berry 's saucy 
727	2	a	red dragon is less baroque and showy than hannibal 
728	1	a	but 
729	3	a	caviezel embodies the transformation of his character completely .
730	3	a	a creepy 
731	4	a	pacino and williams seem to keep upping the ante on each other 
732	4	a	what results is the best performance from either in years .
733	4	a	the cast is top-notch and i predict there will be plenty of female audience members drooling over michael idemoto as michael .
734	4	a	béart and berling are both superb 
735	2	a	all the actors are good in pauline & paulette but van der groen 
736	4	a	miyazaki has created such a vibrant 
737	3	a	muccino seems to be exploring the idea of why human beings long for what they do n't have 
738	3	a	but even while his characters are acting horribly 
739	3	a	whether or not you buy mr. broomfield 's findings 
740	2	a	ozpetek joins the ranks of those gay filmmakers who have used the emigre experience to explore same-sex culture in ways that elude the more nationally settled .
741	4	a	... an eerily suspenseful 
742	4	a	i 've never seen or heard anything quite like this film 
743	4	a	nicole kidman makes it a party worth attending .
744	3	a	the direction has a fluid 
745	3	a	the komediant is a tale worth catching .
746	4	a	the writing is clever and the cast is appealing .
747	2	a	the simplicity of the way home has few equals this side of aesop
748	2	a	life on the rez is no picnic : this picture shows you why .
749	3	a	spielberg has managed to marry science fiction with film noir and action flicks with philosophical inquiry .
750	3	a	it 's the type of film about growing up that we do n't see often enough these days : realistic 
751	4	a	a taut 
752	4	a	exudes the fizz of a busby berkeley musical and the visceral excitement of a sports extravaganza .
753	3	a	it 's full of cheesy dialogue 
754	2	a	the results 
755	3	a	a quietly moving look back at what it was to be iranian-american in 1979 .
756	3	a	like a veteran head cutter 
757	3	a	i 'm sure mainstream audiences will be baffled 
758	3	a	you live the mood rather than savour the story .
759	3	a	angela gheorghiu as famous prima donna floria tosca 
760	3	a	while there are times when the film 's reach exceeds its grasp 
761	1	a	while scorsese 's bold images and generally smart casting ensure that `` gangs '' is never lethargic 
762	3	a	watching this gentle 
763	3	a	the beautifully choreographed kitchen ballet is simple but absorbing .
764	1	a	there 's ... an underlying old world sexism to monday morning that undercuts its charm .
765	4	a	`` the best disney movie since the lion king ''
766	4	a	transcends its agenda to deliver awe-inspiring 
767	4	a	think of it as gidget 
768	1	a	there is no solace here 
769	3	a	giggling at the absurdities and inconsistencies is part of the fun .
770	4	a	but the talented cast alone will keep you watching 
771	3	a	arteta paints a picture of lives lived in a state of quiet desperation .
772	3	a	drug abuse 
773	3	a	while insomnia is in many ways a conventional 
774	3	a	efteriades gives the neighborhood -- scenery 
775	3	a	this is a nicely handled affair 
776	4	a	amazing !
777	3	a	a college story that works even without vulgarity 
778	3	a	the amazing film work is so convincing that by movies ' end you 'll swear you are wet in some places and feel sand creeping in others .
779	3	a	a raunchy and frequently hilarious follow-up to the gifted korean american stand-up 's i 'm the one that i want .
780	4	a	if you ever wanted to be an astronaut 
781	4	a	while parker and co-writer catherine di napoli are faithful to melville 's plotline 
782	4	a	a smart 
783	3	a	there are flaws 
784	3	a	a gift to anyone who loves both dance and cinema
785	2	a	it seems grant does n't need the floppy hair and the self-deprecating stammers after all .
786	4	a	a reminder that beyond all the hype and recent digital glitz 
787	4	a	one of the finest 
788	4	a	an engrossing and infectiously enthusiastic documentary .
789	4	a	a beautiful 
790	3	a	a culture-clash comedy that 
791	3	a	shattering 
792	4	a	extraordinary debut from josh koury .
793	4	a	the most compelling performance of the year adds substantial depth to this shocking testament to anti-semitism and neo-fascism .
794	3	a	for those who are intrigued by politics of the '70s 
795	3	a	all right 
796	4	a	douglas mcgrath 's nicholas nickleby does dickens as it should be done cinematically .
797	4	a	it 's a lovely 
798	3	a	the quirky and recessive charms of co-stars martin donovan and mary-louise parker help overcome the problematic script .
799	3	a	it 's good to see michael caine whipping out the dirty words and punching people in the stomach again .
800	2	a	you just know something terrible is going to happen .
801	2	a	but when it does 
802	3	a	it 's fun 
803	3	a	able to provide insight into a fascinating part of theater history .
804	3	a	an unflinching 
805	2	a	a jewish ww ii doc that is n't trying simply to out-shock 
806	2	a	who knew ...
807	3	a	it 's a familiar story 
808	3	a	gently humorous and touching .
809	3	a	it wo n't hold up over the long haul 
810	4	a	kinnear 's performance is a career-defining revelation .
811	3	a	the film is predictable in the reassuring manner of a beautifully sung holiday carol .
812	1	a	... hits every cliche we 've come to expect 
813	2	a	the strong subject matter continues to shock throughout the film .
814	2	a	not everyone will play the dark 
815	3	a	a certain sexiness underlines even the dullest tangents .
816	3	a	you may be captivated 
817	4	a	there is no substitute for on-screen chemistry 
818	3	a	that old adage about women being unknowable gets an exhilarating new interpretation in morvern callar .
819	4	a	a mix of gritty realism 
820	3	a	after watching it 
821	4	a	in his u.s. debut 
822	2	a	ultimate x is a ride 
823	4	a	rich in shadowy metaphor and as sharp as a samurai sword 
824	4	a	offers a clear-eyed chronicle of a female friendship that is more complex and honest than anything represented in a hollywood film .
825	4	a	a winning comedy with its wry observations about long-lived friendships and the ways in which we all lose track of ourselves by trying to please others .
826	3	a	its cast full of caffeinated comedy performances more than make up for its logical loopholes 
827	2	a	lohman adapts to the changes required of her 
828	3	a	although it includes a fair share of dumb drug jokes and predictable slapstick 
829	2	a	for a movie audience 
830	3	a	a bright 
831	4	a	ozpetek 's effort has the scope and shape of an especially well-executed television movie .
832	3	a	affirms the gifts of all involved 
833	3	a	a delightful little film that revels in its own simplicity 
834	3	a	makes one thing abundantly clear .
835	3	a	american musical comedy as we know it would n't exist without the precedent of yiddish theater 
836	3	a	deepa mehta provides an accessible introduction as well as some intelligent observations on the success of bollywood in the western world .
837	4	a	if anything 
838	4	a	in addition to gluing you to the edge of your seat 
839	3	a	pan nalin 's exposition is beautiful and mysterious 
840	3	a	the mood 
841	4	a	it 's crafty 
842	4	a	a work of extraordinary journalism 
843	3	a	it 's funny and human and really pretty damned wonderful 
844	4	a	at 78 minutes it just zings along with vibrance and warmth .
845	4	a	a strangely stirring experience that finds warmth in the coldest environment and makes each crumb of emotional comfort feel like a 10-course banquet .
846	2	a	sometimes this ` blood ' seems as tired as its protagonist ... still 
847	2	a	the stripped-down dramatic constructs 
848	2	a	dogtown and z-boys more than exposes the roots of the skateboarding boom that would become `` the punk kids ' revolution . ''
849	4	a	... plenty of warmth to go around 
850	3	a	it 'll keep you wide awake and ... very tense .
851	3	a	could use a little more humanity 
852	4	a	-lrb- danny huston gives -rrb- an astounding performance that deftly 
853	4	a	these three films form a remarkably cohesive whole 
854	4	a	a funny and well-contructed black comedy where the old adage `` be careful what you wish for '' is given a full workout .
855	3	a	it reaffirms life as it looks in the face of death .
856	3	a	the film is reasonably entertaining 
857	4	a	this is more fascinating -- being real -- than anything seen on jerry springer .
858	3	a	a different movie -- sometimes tedious -- by a director many viewers would like to skip but film buffs should get to know .
859	2	a	williams plays sy 
860	4	a	he does this so well you do n't have the slightest difficulty accepting him in the role .
861	2	a	twist open the ouzo !
862	2	a	it 's time to let your hair down -- greek style .
863	4	a	a vibrant whirlwind of love 
864	3	a	thought-provoking and stylish 
865	4	a	broomfield is energized by volletta wallace 's maternal fury 
866	3	a	while it has definite weaknesses -- like a rather unbelievable love interest and a meandering ending -- this '60s caper film is a riveting 
867	3	a	funny in a sick 
868	3	a	if cinema had been around to capture the chaos of france in the 1790 's 
869	3	a	it 's a talking head documentary 
870	2	a	the fast runner ' transports the viewer into an unusual space
871	3	a	ultimately engages less for its story of actorly existential despair than for its boundary-hopping formal innovations and glimpse into another kind of chinese ` cultural revolution . '
872	4	a	... a solid 
873	3	a	as part of mr. dong 's continuing exploration of homosexuality in america 
874	3	a	most consumers of lo mein and general tso 's chicken barely give a thought to the folks who prepare and deliver it 
875	3	a	hatosy ... portrays young brendan with his usual intelligence and subtlety 
876	3	a	the filmmakers ' eye for detail and the high standards of performance convey a strong sense of the girls ' environment .
877	3	a	uneven 
878	1	a	even bigger and more ambitious than the first installment 
879	3	a	thanks to the château 's balance of whimsicality 
880	3	a	alan and his fellow survivors are idiosyncratic enough to lift the movie above its playwriting 101 premise .
881	4	a	fresh and raw like a blown-out vein 
882	3	a	the premise of jason x is silly but strangely believable .
883	4	a	it 's a wise and powerful tale of race and culture forcefully told 
884	3	a	an awfully good 
885	2	a	the cast comes through even when the movie does n't .
886	2	a	you 'll laugh at either the obviousness of it all or its stupidity or maybe even its inventiveness 
887	4	a	definitely worth 95 minutes of your time .
888	3	a	the film jolts the laughs from the audience -- as if by cattle prod .
889	4	a	a sexy 
890	3	a	toes the fine line between cheese and earnestness remarkably well ; everything is delivered with such conviction that it 's hard not to be carried away .
891	3	a	whereas oliver stone 's conspiracy thriller jfk was long 
892	4	a	funny 
893	3	a	triple x is a double agent 
894	3	a	when you 've got the wildly popular vin diesel in the equation 
895	4	a	very well-written and very well-acted .
896	4	a	a powerful and telling story that examines forbidden love 
897	1	a	you emerge dazed 
898	3	a	it ai n't art 
899	4	a	likeable thanks to its cast 
900	3	a	chilling in its objective portrait of dreary 
901	3	a	highly recommended as an engrossing story about a horrifying historical event and the elements which contributed to it .
902	3	a	... there 's enough cool fun here to warm the hearts of animation enthusiasts of all ages .
903	3	a	it manages to squeeze by on angelina jolie 's surprising flair for self-deprecating comedy .
904	4	a	secretary manages a neat trick 
905	4	a	judith and zaza 's extended bedroom sequence ... is so intimate and sensual and funny and psychologically self-revealing that it makes most of what passes for sex in the movies look like cheap hysterics .
906	2	a	photographed with melancholy richness and eloquently performed yet also decidedly uncinematic .
907	3	a	a knowing look at female friendship 
908	3	a	as i settled into my world war ii memories 
909	4	a	the overall effect is awe and affection -- and a strange urge to get on a board and 
910	4	a	it 's that rare family movie -- genuine and sweet without relying on animation or dumb humor .
911	2	a	the trinity assembly approaches the endeavor with a shocking lack of irony 
912	3	a	confessions may not be a straightforward bio 
913	4	a	a special kind of movie 
914	3	a	simple 
915	3	a	together 
916	4	a	the wonder of mostly martha is the performance of gedeck 
917	3	a	with notorious c.h.o. cho proves she has the stuff to stand tall with pryor 
918	2	a	less front-loaded and more shapely than the two-hour version released here in 1990 .
919	3	a	watching war photographer 
920	4	a	-lrb- a -rrb- real pleasure in its laid-back way .
921	2	a	some may choose to interpret the film 's end as hopeful or optimistic but i think payne is after something darker .
922	3	a	though it runs 163 minutes 
923	2	a	it 's packed to bursting with incident 
924	4	a	a much better documentary -- more revealing 
925	3	a	notwithstanding my problem with the movie 's final half hour 
926	3	a	a well-crafted film that is all the more remarkable because it achieves its emotional power and moments of revelation with restraint and a delicate ambiguity .
927	3	a	the film has the uncanny ability to right itself precisely when you think it 's in danger of going wrong .
928	3	a	my big fat greek wedding is that rare animal known as ' a perfect family film 
929	3	a	would make an excellent companion piece to the similarly themed ` the french lieutenant 's woman . '
930	4	a	... with the gifted pearce on hand to keep things on semi-stable ground dramatically 
931	2	a	a movie that 's just plain awful but still manages to entertain on a guilty-pleasure 
932	3	a	a disoriented but occasionally disarming saga packed with moments out of an alice in wonderland adventure 
933	3	a	functions as both a revealing look at the collaborative process and a timely 
934	2	a	with a confrontational stance 
935	2	a	a mess 
936	1	a	this odd 
937	2	a	for a debut film 
938	3	a	a photographic marvel of sorts 
939	4	a	it 's soulful and unslick 
940	3	a	although olivier assayas ' elegantly appointed period drama seems 
941	4	a	a jaw-droppingly beautiful work that upends nearly every cliché of japanese animation while delivering a more than satisfactory amount of carnage .
942	3	a	terry is a sort of geriatric dirty harry 
943	3	a	parts seem like they were lifted from terry gilliam 's subconscious 
944	2	a	` like a child with an important message to tell ... -lrb- skins ' -rrb- faults are easy to forgive because the intentions are lofty . '
945	4	a	a delightful entree in the tradition of food movies .
946	4	a	an escapist confection that 's pure entertainment .
947	2	a	the ring is worth a look 
948	2	a	the movie ultimately relies a bit too heavily on grandstanding 
949	2	a	throwing it all away for the fleeting joys of love 's brief moment .
950	4	a	armed with a game supporting cast 
951	3	a	a decent-enough nail-biter that stands a good chance of being the big hit franklin needs to stay afloat in hollywood .
952	4	a	begins like a docu-drama but builds its multi-character story with a flourish .
953	4	a	one of the most genuinely sweet films to come along in quite some time .
954	3	a	after an uncertain start 
955	4	a	the story ultimately takes hold and grips hard .
956	3	a	a bit of a downer and a little over-dramatic at times 
957	4	a	an emotionally strong and politically potent piece of cinema .
958	4	a	enticing and often funny documentary .
959	2	a	going to this movie is a little like chewing whale blubber - it 's an acquired taste that takes time to enjoy 
960	3	a	a portrait of hell so shattering it 's impossible to shake .
961	4	a	almodovar is an imaginative teacher of emotional intelligence in this engaging film about two men who discover what william james once called ` the gift of tears . '
962	2	a	better than the tepid star trek : insurrection ; falls short of first contact because the villain could n't pick the lint off borg queen alice krige 's cape ; and finishes half a parsec -lrb- a nose -rrb- ahead of generations .
963	3	a	at times a bit melodramatic and even a little dated -lrb- depending upon where you live -rrb- 
964	3	a	tense 
965	4	a	majidi 's direction has never been smoother or more confident .
966	4	a	what a bewilderingly brilliant and entertaining movie this is .
967	4	a	hard 
968	3	a	bring tissues .
969	3	a	a thriller with an edge -- which is to say that it does n't follow the stale 
970	2	a	`` me without you '' is a probing examination of a female friendship set against a few dynamic decades .
971	3	a	inherently caustic and oddly whimsical 
972	2	a	though frodo 's quest remains unfulfilled 
973	3	a	it 's a square 
974	3	a	pure cinematic intoxication 
975	4	a	ramsay is clearly extraordinarily talented 
976	3	a	i was impressed by how many tit-for-tat retaliatory responses the filmmakers allow before pulling the plug on the conspirators and averting an american-russian armageddon .
977	4	a	a classy 
978	2	a	fast 
979	3	a	a spiffy animated feature about an unruly adolescent boy who is yearning for adventure and a chance to prove his worth .
980	4	a	devos and cassel have tremendous chemistry -- their sexual and romantic tension 
981	2	a	fulfills the minimum requirement of disney animation .
982	3	a	a moving 
983	2	a	with one exception 
984	4	a	wickedly funny 
985	3	a	there 's plenty to impress about e.t.
986	3	a	a chronicle not only of one man 's quest to be president 
987	3	a	until it goes off the rails in its final 10 or 15 minutes 
988	3	a	-lrb- woo 's -rrb- most resonant film since the killer .
989	0	a	collateral damage is trash 
990	3	a	a whole lot of fun and funny in the middle 
991	3	a	maybe it is formula filmmaking 
992	3	a	-lrb- fincher 's -rrb- camera sense and assured pacing make it an above-average thriller .
993	3	a	the film is insightful about kissinger 's background and history .
994	4	a	an engrossing portrait of a man whose engaging manner and flamboyant style made him a truly larger-than-life character .
995	3	a	a lot of the credit for the film 's winning tone must go to grant 
996	3	a	exploits -lrb- headbanger -rrb- stereotypes in good fun 
997	3	a	a journey that is as difficult for the audience to take as it is for the protagonist -- yet it 's potentially just as rewarding .
998	3	a	ratliff 's two previous titles 
999	3	a	from its invitingly upbeat overture to its pathos-filled but ultimately life-affirming finale 
1000	3	a	passions 
1001	3	a	a comedy that swings and jostles to the rhythms of life .
1002	1	a	at times auto focus feels so distant you might as well be watching it through a telescope .
1003	3	a	yet in its own aloof 
1004	3	a	if you 're part of her targeted audience 
1005	2	a	otherwise 
1006	3	a	as animation increasingly emphasizes the computer and the cool 
1007	3	a	blade ii merges bits and pieces from fighting games 
1008	3	a	instead of hitting the audience over the head with a moral 
1009	3	a	k-19 will not go down in the annals of cinema as one of the great submarine stories 
1010	3	a	contrived as this may sound 
1011	3	a	a glib but bouncy bit of sixties-style slickness in which the hero might wind up caught but the audience gets pure escapism .
1012	3	a	you do n't need to be a hip-hop fan to appreciate scratch 
1013	3	a	between bursts of automatic gunfire 
1014	3	a	combines improbable melodrama -lrb- gored bullfighters 
1015	3	a	while the story 's undeniably hard to follow 
1016	4	a	if you can get past the taboo subject matter 
1017	4	a	a lovely film ... elegant 
1018	4	a	scooby doo is surely everything its fans are hoping it will be 
1019	4	a	-lrb- a -rrb- devastatingly powerful and astonishingly vivid holocaust drama .
1020	3	a	a solid cast 
1021	3	a	these characters are so well established that the gang feels comfortable with taking insane liberties and doing the goofiest stuff out of left field 
1022	4	a	a sun-drenched masterpiece 
1023	3	a	worth a look as a curiosity .
1024	3	a	you watch for that sense of openness 
1025	3	a	director peter kosminsky gives these women a forum to demonstrate their acting ` chops ' and they take full advantage .
1026	2	a	auto focus is not your standard hollywood bio-pic .
1027	1	a	schrader aims to present an unflinching look at one man 's downfall 
1028	3	a	the bourne identity should n't be half as entertaining as it is 
1029	4	a	for veggietales fans 
1030	1	a	if you 're not a fan 
1031	3	a	remove spider-man the movie from its red herring surroundings and it 's apparent that this is one summer film that satisfies .
1032	2	a	the whole mildly pleasant outing -- the r rating is for brief nudity and a grisly corpse -- remains aloft not on its own self-referential hot air 
1033	3	a	a gorgeously strange movie 
1034	4	a	the emperor 's club 
1035	3	a	it 's truly awful and heartbreaking subject matter 
1036	3	a	though intrepid in exploring an attraction that crosses sexual identity 
1037	3	a	there is little question that this is a serious work by an important director who has something new to say about how 
1038	2	a	the message of such reflections -- intentional or not -- is that while no art grows from a vacuum 
1039	3	a	gooding is the energetic frontman 
1040	3	a	the otherwise good-naturedness of mr. deeds 
1041	4	a	the movie is brilliant 
1042	3	a	it is philosophy 
1043	3	a	it 's stylishly directed with verve ...
1044	3	a	gives an intriguing twist to the french coming-of-age genre .
1045	3	a	offers an interesting look at the rapidly changing face of beijing .
1046	3	a	a solid 
1047	2	a	see it now 
1048	3	a	holm does his sly 
1049	3	a	an enjoyable feel-good family comedy regardless of race .
1050	4	a	features what is surely the funniest and most accurate depiction of writer 's block ever .
1051	0	a	it would take a complete moron to foul up a screen adaptation of oscar wilde 's classic satire .
1052	3	a	it 's bright 
1053	2	a	in the long 
1054	3	a	bravo for history rewritten 
1055	4	a	lead actress gaï 
1056	4	a	even if you 've seen `` stomp '' -lrb- the stage show -rrb- 
1057	3	a	... a light 
1058	4	a	lux 
1059	3	a	it 's a setup so easy it borders on facile 
1060	3	a	rife with the rueful 
1061	4	a	a time machine 
1062	3	a	rubbo 's humorously tendentious intervention into the who-wrote-shakespeare controversy .
1063	3	a	cantet beautifully illuminates what it means sometimes to be inside looking out 
1064	3	a	k-19 : the widowmaker is a great yarn .
1065	4	a	it 's as raw and action-packed an experience as a ringside seat at a tough-man contest .
1066	1	a	evokes the frustration 
1067	2	a	a brilliant gag at the expense of those who paid for it and those who pay to see it .
1068	3	a	visually striking and viscerally repellent .
1069	3	a	overcomes its visual hideousness with a sharp script and strong performances .
1070	4	a	astonishingly skillful and moving ... it could become a historically significant work as well as a masterfully made one .
1071	4	a	beautifully crafted and cooly unsettling ... recreates the atmosphere of the crime expertly .
1072	4	a	the year 2002 has conjured up more coming-of-age stories than seem possible 
1073	2	a	although it does n't always hang together -- violence and whimsy do n't combine easily -- `` cherish '' certainly is n't dull .
1074	3	a	the sight of the spaceship on the launching pad is duly impressive in imax dimensions 
1075	4	a	time is a beautiful film to watch 
1076	3	a	an intriguing look at the french film industry during the german occupation ; its most delightful moments come when various characters express their quirky inner selves .
1077	3	a	a fine documentary can be distinguished from a mediocre one by the better film 's ability to make its subject interesting to those who are n't part of its supposed target audience .
1078	3	a	judging by those standards 
1079	2	a	fubar is very funny 
1080	3	a	a diverse and astonishingly articulate cast of palestinian and israeli children .
1081	3	a	slight but enjoyable documentary .
1082	2	a	` the film is stark 
1083	2	a	call this the full monty on ice 
1084	3	a	unfolds in a low-key 
1085	3	a	a beguiling evocation of the quality that keeps dickens evergreen : the exuberant openness with which he expresses our most basic emotions .
1086	3	a	the heat of the moment prevails .
1087	3	a	it cooks conduct in a low 
1088	4	a	a riveting story well told .
1089	2	a	denis forges out of the theories of class - based rage and sisterly obsession a razor-sided tuning fork that rings with cultural 
1090	4	a	a compelling pre-wwii drama with vivid characters and a warm 
1091	3	a	the stars may be college kids 
1092	3	a	pretty good little movie .
1093	4	a	by turns touching 
1094	3	a	if you have n't seen the film lately 
1095	3	a	much of it is funny 
1096	2	a	-lrb- the digital effects -rrb- reminded me of terry gilliam 's rudimentary old monty python cartoons 
1097	3	a	an entertaining mix of period drama and flat-out farce that should please history fans .
1098	3	a	canada 's arctic light shines bright on this frozen tundra soap opera that breathes extraordinary life into the private existence of the inuit people .
1099	3	a	the fluid motion is astounding on any number of levels -- including the physical demands made on büttner -- and it implies in its wake the intractable 
1100	3	a	alternately hilarious and sad 
1101	4	a	it 's a masterpeice .
1102	3	a	the film 's messages of tolerance and diversity are n't particularly original 
1103	3	a	though it lacks the utter authority of a genre gem 
1104	3	a	a conventional 
1105	3	a	yes 
1106	3	a	in fact 
1107	4	a	hartley adds enough quirky and satirical touches in the screenplay to keep the film entertaining .
1108	0	a	an uncomfortable movie 
1109	2	a	this is a harrowing movie about how parents know where all the buttons are 
1110	3	a	a stirring road movie .
1111	3	a	one of the best films i have ever seen 
1112	4	a	insanely hilarious !
1113	4	a	i have n't laughed that hard in years !
1114	2	a	anyone who 's ever suffered under a martinet music instructor has no doubt fantasized about what an unhappy 
1115	4	a	these people are really going to love the piano teacher .
1116	2	a	it 's a tour de force 
1117	2	a	it may not be history -- but then again 
1118	4	a	-- but it makes for one of the most purely enjoyable and satisfying evenings at the movies i 've had in a while .
1119	4	a	if `` lilo & stitch '' is n't the most edgy piece of disney animation to hit the silver screen 
1120	2	a	this may be dover kosashvili 's feature directing debut 
1121	3	a	this ready-made midnight movie probably wo n't stand the cold light of day 
1122	4	a	see scratch for the history 
1123	3	a	... `` bowling for columbine '' remains a disquieting and thought-provoking film ...
1124	2	a	even though it is infused with the sensibility of a video director 
1125	2	a	but even with the two-wrongs-make-a-right chemistry between jolie and burns ... this otherwise appealing picture loses its soul to screenwriting for dummies conformity .
1126	3	a	talk to her is so darned assured 
1127	3	a	star\/producer salma hayek and director julie taymor have infused frida with a visual style unique and inherent to the titular character 's paintings and in the process created a masterful work of art of their own .
1128	4	a	a truly wonderful tale combined with stunning animation .
1129	3	a	a low-key labor of love that strikes a very resonant chord .
1130	3	a	an average kid-empowerment fantasy with slightly above-average brains .
1131	3	a	confessions is n't always coherent 
1132	2	a	while guzmán frustratingly refuses to give pinochet 's crimes a political context 
1133	2	a	... a story 
1134	3	a	a sentimental but entirely irresistible portrait of three aging sisters .
1135	3	a	white oleander may leave you rolling your eyes in the dark 
1136	3	a	in painting an unabashedly romantic picture of a nation whose songs spring directly from the lives of the people 
1137	4	a	the most brilliant work in this genre since the 1984 uncut version of sergio leone 's flawed but staggering once upon a time in america .
1138	3	a	it looks closely 
1139	2	a	not a bad choice here 
1140	3	a	a fine effort 
1141	3	a	certainly the big finish was n't something galinsky and hawley could have planned for ... but part of being a good documentarian is being there when the rope snaps .
1142	3	a	it must be the end of the world : the best film so far this year is a franchise sequel starring wesley snipes .
1143	3	a	there are moments of hilarity to be had .
1144	3	a	a hypnotic portrait of this sad 
1145	3	a	-lrb- while the last metro -rrb- was more melodramatic 
1146	4	a	one of the best films of the year with its exquisite acting 
1147	4	a	return to never land is reliable 
1148	4	a	michael moore 's latest documentary about america 's thirst for violence is his best film yet ...
1149	2	a	suffice to say that after seeing this movie in imax form 
1150	3	a	like a tarantino movie with heart 
1151	4	a	marvelously entertaining and deliriously joyous documentary .
1152	4	a	a brisk 
1153	4	a	a movie i loved on first sight and 
1154	3	a	deserves a place of honor next to nanook as a landmark in film history .
1155	3	a	murderous maids pulls no punches in its depiction of the lives of the papin sister and the events that led to their notorious rise to infamy ...
1156	4	a	this is an undeniably intriguing film from an adventurous young talent who finds his inspiration on the fringes of the american underground .
1157	2	a	the sweetest thing 
1158	3	a	but it does have one saving grace .
